TIME_SIN,TIME_COS,IRRADIATION,AMBIENT_TEMPERATURE,MODULE_TEMPERATURE,residual,is_overestimate
0.25881904510252074,0.9659258262890683,0.0,0.2843022631213985,0.08490627269570644,-0.04019106552004814,True
0.3214394653031616,0.9469301294951057,0.0,0.27855073054510715,0.0807537457912248,-0.040927499532699585,True
0.3826834323650898,0.9238795325112867,0.0,0.2854567353949222,0.08886159058060744,-0.04174648970365524,True
0.4422886902190013,0.8968727415326883,0.0,0.30123354717753537,0.10590596249710621,-0.04263867437839508,True
0.49999999999999994,0.8660254037844387,0.0,0.30553597170507607,0.10306226769676424,-0.04356779158115387,True
0.5555702330196022,0.8314696123025452,0.0,0.31060647314042833,0.10975173656855097,-0.04472570866346359,True
0.6087614290087207,0.7933533402912352,0.0,0.31012860350135796,0.11600061615053825,-0.046183403581380844,True
0.6593458151000688,0.7518398074789774,0.0,0.30931200088268995,0.1244390512732465,-0.04800790920853615,True
0.7071067811865476,0.7071067811865476,0.0,0.3108799236382118,0.1317093308520083,-0.05016971752047539,True
0.7518398074789773,0.659345815100069,0.0,0.30878660189863605,0.1310210567701201,-0.0525214746594429,True
0.7933533402912352,0.6087614290087207,0.0,0.3055899280587482,0.124878047210906,-0.05509725213050842,True
0.8314696123025452,0.5555702330196023,0.0,0.3016426765476956,0.11748430825537293,-0.05798281729221344,True
0.8660254037844386,0.5000000000000001,0.0,0.2881649879913899,0.09386136646360488,-0.061278995126485825,True
0.8968727415326884,0.44228869021900125,0.0,0.26615261338756957,0.07685274019996924,-0.06525258719921112,True
0.9238795325112867,0.38268343236508984,0.0,0.24667577449796974,0.07830579297287638,-0.07013842463493347,True
0.9469301294951057,0.3214394653031615,0.0,0.24335020143353825,0.08787835308529585,-0.07574161142110825,True
0.9659258262890683,0.25881904510252074,0.0,0.25438304152252855,0.09305907076859188,-0.08159076422452927,True
0.9807852804032304,0.19509032201612833,0.0,0.2629855971408499,0.10207881372976818,-0.08744663000106812,True
0.9914448613738104,0.1305261922200517,0.0,0.2645905046897885,0.11205424713476447,-0.09369968622922897,True
0.9978589232386035,0.06540312923014305,0.0007061923932643122,0.26193019883481794,0.10455110831191161,-0.10074063390493393,True
1.0,6.123233995736766e-17,0.004818850151726478,0.24841428932460508,0.08577819964717226,-0.1058466807557252,True
0.9978589232386035,-0.06540312923014292,0.01823891768138606,0.24324323123445102,0.08887283404959168,-0.09872038839683664,True
0.9914448613738105,-0.13052619222005138,0.04044501221971161,0.24089342350456433,0.10026023912519844,-0.08184912943223235,True
0.9807852804032305,-0.19509032201612797,0.07808644816466176,0.2572027704051818,0.13293932758483673,-0.056381393684395986,True
0.9659258262890683,-0.25881904510252085,0.1161873112381603,0.2786386665655278,0.1908064655945989,-0.039615517489330815,True
0.9469301294951057,-0.3214394653031616,0.12664219854161088,0.297391962062481,0.22672702838258263,-0.05725382410722077,True
0.9238795325112867,-0.3826834323650897,0.12180160308302125,0.30902725118557295,0.24185542056844067,-0.08635464981826185,True
0.8968727415326884,-0.44228869021900113,0.11852265383825089,0.32433563636422846,0.24062068797758718,-0.10414443040599286,True
0.8660254037844387,-0.4999999999999998,0.1650540797556305,0.3380244063769948,0.27997143295402105,-0.059023580519331126,True
0.8314696123025451,-0.5555702330196023,0.28298377665994817,0.37434928500582987,0.36680067405067696,0.020917113003844245,False
0.7933533402912352,-0.6087614290087207,0.3318036753046122,0.40610507659228245,0.4678304741332341,-0.00637944988643846,True
0.7518398074789774,-0.6593458151000688,0.2557412704657256,0.4331044194710374,0.44175522698571845,-0.11504398508627661,True
0.7071067811865476,-0.7071067811865475,0.5100902113535597,0.48623091706336186,0.5667893284834004,0.05189205696230892,False
0.6593458151000686,-0.7518398074789776,0.28230959307704373,0.5109645063168387,0.6007195844057227,-0.20187993797123355,True
0.6087614290087204,-0.7933533402912353,0.20402572196005409,0.47921313971048063,0.4429021930154917,-0.25856575458587827,True
0.5555702330196022,-0.8314696123025453,0.443011631186118,0.4747281333809319,0.48075135759122123,0.004281406397344534,False
0.49999999999999994,-0.8660254037844387,0.5489905932119438,0.5543084276319197,0.7258117012189443,0.015209184044421176,False
0.4422886902190013,-0.8968727415326883,0.46845054769750344,0.5635127523319576,0.6221524524305883,-0.09897414940014704,True
0.3826834323650899,-0.9238795325112867,0.3725679984647235,0.6027298387284445,0.6562411582931463,-0.2165770293562702,True
0.32143946530316175,-0.9469301294951056,0.2962887135051029,0.5692886538760007,0.5465192946161734,-0.2509045061870329,True
0.258819045102521,-0.9659258262890682,0.5210657054791992,0.606727200261852,0.6232433726855736,0.020394654142563362,False
0.19509032201612816,-0.9807852804032304,0.4795042181369233,0.6609377811105006,0.6722154340284673,-0.10076573307024084,True
0.13052619222005157,-0.9914448613738104,0.45599684136959534,0.6657183522591306,0.6687216268440931,-0.12612794190460452,True
0.06540312923014312,-0.9978589232386035,0.3830771185835448,0.7009935100721523,0.6264271898058297,-0.07830618068527062,True
1.2246467991473532e-16,-1.0,0.4215297411220437,0.7342725161822943,0.6548459612193026,-0.10758561365556474,True
-0.06540312923014287,-0.9978589232386035,0.6449186245790035,0.7478663576609954,0.6687876335308026,0.053649053224291254,False
-0.13052619222005132,-0.9914448613738105,0.5314506183613894,0.7909785030517449,0.7217091963502654,-0.000307387772946921,True
-0.19509032201612792,-0.9807852804032305,0.6231262319760636,0.8073872800853901,0.6853838220696326,0.016192514809866276,False
